host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
101555838,Shelley,2016-10-27,"Dallas, Texas, United States",,,,False,,1,True,False
104509952,Anthony,2016-11-20,"Dallas, Texas, United States",within a few hours,100.0,79.0,False,Oak Lawn,3,True,True
37343849,D,2015-07-02,"Dallas, Texas, United States",within a day,71.0,100.0,True,Cedars,1,True,True
5742868,Tom And Diane,2013-04-02,"Dallas, Texas, United States",within an hour,100.0,55.0,False,North Central Dallas,1,True,True
605717,Leonard,2011-05-19,Germany,within an hour,100.0,100.0,False,Central Dallas,2,True,True
78199259,Benjamin,2016-06-17,"Dallas, Texas, United States",within an hour,100.0,88.0,True,Oak Lawn,1,True,True
105820908,Rachel,2016-12-01,"Dallas, Texas, United States",within an hour,94.0,90.0,False,North Central Dallas,6,True,True
103496422,Wynn,2016-11-13,"Dallas, Texas, United States",within an hour,100.0,100.0,False,,3,True,True
56288960,Billy,2016-01-27,"Terrell, Texas, United States",within a few hours,83.0,73.0,False,Oak Lawn,0,True,True
57773483,Denise,2016-02-07,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Hillside/University Meadows/Ridge Wood Park/North Stonewall Terrace,1,True,True
57374514,Victor,2016-02-04,US,within a day,100.0,0.0,False,,1,False,False
479728,Margaret,2011-04-02,"Dallas, Texas, United States",within an hour,100.0,97.0,True,M Streets,6,True,True
102678713,William,2016-11-06,"Dallas, Texas, United States",within an hour,100.0,100.0,True,,2,True,True
64921836,Jerri,2016-03-29,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Oak Cliff,1,True,False
112709024,Anu,2017-01-22,"Dallas, Texas, United States",within a day,100.0,87.0,True,Belmont,2,True,True
59908862,JoAnne,2016-02-22,"Dallas, Texas, United States",within a few hours,100.0,100.0,True,Bent Tree,2,True,True
113547397,Rusty,2017-01-27,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Central Dallas,4,True,True
684684,Bee,2011-06-09,"Dallas, Texas, United States",within a few hours,100.0,85.0,True,Glen Meadow/Westhollow/Northhaven Park,4,True,True
77565485,Noelle,2016-06-13,"Dallas, Texas, United States",within an hour,100.0,98.0,True,Oak Cliff,3,True,True
1373416,Rony,2011-11-05,"Lewisville, Texas, United States",within an hour,100.0,100.0,True,Glencoe Park,1,True,True
57933646,Nicole And Brad,2016-02-08,"Dallas, Texas, United States",within an hour,100.0,100.0,False,North Central Dallas,49,True,True
116304008,Kerri,2017-02-13,"Dallas, Texas, United States",within an hour,100.0,95.0,True,Oak Cliff,3,True,True
443730443,Dave,2022-02-05,CA,,,,False,,4,False,False
38689899,James,2015-07-16,"Dallas, Texas, United States",within an hour,100.0,91.0,False,Oak Lawn,1,True,True
118006823,Rashaad,2017-02-25,"Dallas, Texas, United States",,,0.0,False,North Central Dallas,1,True,False
15693949,Arturo,2014-05-18,"Dallas, Texas, United States",within an hour,100.0,100.0,False,Bertrand,5,True,True
107583316,Anthony,2016-12-17,US,within an hour,100.0,93.0,False,North Central Dallas,3,True,False
20414248,Saadia,2014-08-22,"Dallas, Texas, United States",,,100.0,False,Oak Lawn,1,True,True
57133221,Fang,2016-02-02,"Rockwall, Texas, United States",within an hour,100.0,100.0,True,,1,True,True
62476323,Jennifer,2016-03-10,"Garland, Texas, United States",within an hour,100.0,100.0,True,Northeast Dallas,2,True,True
117540337,Veronica,2017-02-21,"Dallas, Texas, United States",within a few hours,100.0,82.0,True,South Central Dallas,2,True,True
120726900,Suzanne,2017-03-14,"Dallas, Texas, United States",within an hour,100.0,92.0,True,North Central Dallas,1,True,True
49218487,Donna,2015-11-16,"Dallas, Texas, United States",within an hour,100.0,67.0,True,North Central Dallas,2,True,True
28836312,Roy,2015-03-05,"Dallas, Texas, United States",within an hour,100.0,100.0,False,Dallas Downtown Historic District,11,True,True
121566634,Troy,2017-03-19,US,within an hour,100.0,96.0,True,Oak Cliff,2,True,True
26913292,Samantha,2015-01-29,"Dallas, Texas, United States",within an hour,100.0,99.0,True,Oak Cliff,4,True,False
2428081,Robyn,2012-05-21,"Dallas, Texas, United States",within an hour,100.0,98.0,True,Junius Heights,0,True,True
5599749,Louwane,2013-03-24,"Dallas, Texas, United States",within an hour,100.0,99.0,True,M Streets,2,True,True
35406521,Tony,2015-06-09,"Dallas, Texas, United States",within a few hours,100.0,100.0,True,Bryan Square,2,True,True
1822959,William,2012-02-28,"Dallas, Texas, United States",,,,False,Lakewood Heights,1,True,False
51601496,Rich,2015-12-17,"Dallas, Texas, United States",,,,False,Oak Lawn,1,True,True
121857721,Art,2017-03-21,"Dallas, Texas, United States",within an hour,100.0,96.0,True,Central Dallas,1,True,True
126832872,Cota,2017-04-20,US,within an hour,100.0,97.0,False,North Central Dallas,1,True,True
2455266,Karen,2012-05-24,"Dallas, Texas, United States",within an hour,100.0,98.0,True,Hollywood/Santa Monica,0,True,False
1509921,Robert,2011-12-16,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Oak Lawn,7,True,True
55310291,Meagan,2016-01-19,"Dallas, Texas, United States",within a few hours,100.0,100.0,False,Victory Park,1,True,True
128942364,Joseph,2017-05-05,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Bent Tree,5,True,True
85654341,Justin,2016-07-24,"Dallas, Texas, United States",within an hour,100.0,97.0,True,Oak Lawn,2,True,True
129748591,Emma,2017-05-10,"Dallas, Texas, United States",within an hour,100.0,99.0,True,Central Dallas,1,True,True
129985668,Peter,2017-05-12,"Dallas, Texas, United States",within an hour,86.0,100.0,True,Northwest Dallas,1,True,True
78592523,Virginia,2016-06-19,"Dallas, Texas, United States",within an hour,100.0,98.0,True,Lakewood,1,True,True
13543122,Laura,2014-03-25,"Dallas, Texas, United States",within a day,100.0,92.0,True,Swiss Avenue,1,True,True
46111610,Kathi,2015-10-08,"Dallas, Texas, United States",within an hour,100.0,99.0,True,Oak Cliff,2,True,False
129903525,Josey,2017-05-11,"Dallas, Texas, United States",within an hour,100.0,95.0,True,Oak Lawn,1,True,False
131092326,Bren,2017-05-19,"Heath, Texas, United States",within an hour,100.0,40.0,False,,1,True,True
55833267,Matt,2016-01-23,"Dallas, Texas, United States",within an hour,100.0,100.0,True,,1,True,True
67281738,Joe,2016-04-15,"Dallas, Texas, United States",,,,False,Oak Cliff,3,True,True
133590121,Ravi,2017-06-05,US,within an hour,100.0,100.0,True,North Central Dallas,1,True,False
126765832,Tram,2017-04-20,"Carrollton, Texas, United States",within an hour,100.0,100.0,False,Oak Lawn,3,True,True
14879587,Jaxsie,2014-04-29,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Wilshire Heights,5,True,True
14899691,John,2014-04-29,"Dallas, Texas, United States",within an hour,100.0,95.0,False,Wilshire Heights,6,True,True
16107819,Annette & Craig,2014-05-28,"Dallas, Texas, United States",within an hour,100.0,97.0,True,Forest Hills/Casa Linda,1,True,True
132800378,Chelsea,2017-05-31,"Dallas, Texas, United States",within a few hours,90.0,81.0,True,Edgewood,7,True,True
83178794,Shentely,2016-07-11,"Dallas, Texas, United States",,,40.0,True,Oak Cliff,3,True,True
137373574,Jacob,2017-06-27,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Bent Tree,1,True,True
1284567,Greg,2011-10-13,"Dallas, Texas, United States",within an hour,100.0,96.0,True,Lower Greenville,1,True,True
33161224,Keith,2015-05-11,"Dallas, Texas, United States",within an hour,100.0,76.0,True,South Central Dallas,2,True,True
137482636,Bryan,2017-06-28,"Dallas, Texas, United States",,,60.0,False,Hollywood/Santa Monica,0,True,True
124816687,Wes,2017-04-08,"Plano, Texas, United States",,,,False,,0,True,True
395823,Keith,2011-02-17,"Dallas, Texas, United States",within an hour,100.0,100.0,True,Central Dallas,8,True,True
31286341,Mona Lisa,2015-04-15,"Richardson, Texas, United States",within an hour,100.0,100.0,True,,1,True,True
107659933,Rebecca,2016-12-18,"San Antonio, Texas, United States",within an hour,100.0,91.0,False,Far North Dallas,3,True,True
73908142,Kaston,2016-05-25,"Dallas, Texas, United States",,,0.0,False,Northeast Dallas,1,True,True
23459662,Jurny,2014-11-07,"Los Angeles, California, United States",within an hour,100.0,99.0,False,Downtown,33,True,True
13042443,Danielle,2014-03-11,"Dallas, Texas, United States",within a few hours,100.0,100.0,True,Forest Hills/Casa Linda,2,True,True
4952226,Tim,2013-02-03,"Dallas, Texas, United States",within an hour,95.0,98.0,True,Oak Lawn,7,True,True
143601004,Papy,2017-07-31,US,within an hour,100.0,96.0,True,Northwest Dallas,1,True,True
143767897,David,2017-08-01,"Dallas, LA, and Washington DC",,,,False,Northwest Dallas,1,True,True
